group	symbol	weight	count	desc
replies	ET_302_BAD_REF	3	1	(^ET_050_SUBJ_FW | ^ET_050_SUBJ_REPLY) & (g:cus.edm | SPOOF_DISPLAY_NAME | ET_1001_SPOOF_DN_DOMAIN | ET_1003_SPOOF_DN_USERNAME | ET_1005_SPOOF_DN_USERNAME_ACC | ET_1010_SPOOF_DN_USERNAME_SUBJECT_DOMAIN | ET_1011_SPOOF_FROM_DN_PHISH)
replies	ET_303_DN_NEQ_DOMAIN	0	1	REPLYTO_DN_EQ_FROM_DN & REPLYTO_DOM_NEQ_FROM_DOM & !(PRECEDENCE_BULK | ET_9002_EDM | HAS_LIST_UNSUB)
replies	ET_304_TRUST_DOMAIN	0	1	SIGNED_SMIME | WHITELIST_DMARC | WHITELIST_SPF_DKIM
replies	ET_305_FREE_AND_TRUST_DOMAIN	0	1	FREEMAIL_ENVFROM | SIGNED_SMIME | WHITELIST_DMARC | WHITELIST_SPF_DKIM
replies	REPLIES_CHECK	0	1	
replies	REPLIES_SET	0	1	
replies	REPLY	-4	1	
rspamdbl	RSPAMD_EMAILBL	3	2	Rspamd emailbl, bl.rspamd.com
rspamdbl	RSPAMD_URIBL	1.5	2	Rspamd uribl, bl.rspamd.com
scams	BITCOIN_ADDR	0	1	Message has a valid bitcoin wallet address
scams	INTRODUCTION	2	1	Sender introduces themselves
scams	LEAKED_PASSWORD_SCAM	7	1	Contains BTC wallet address and scam patterns
scams	LEAKED_PASSWORD_SCAM_RE	0	1	Contains BTC wallet address and malicious regexps
sem	RBL_SEM	1	2	From address is listed in Spameatingmonkey RBL
sem	RBL_SEM_IPV6	1	2	From address is listed in Spameatingmonkey RBL (IPv6)
sem	SEM_URIBL	3.5	2	Spameatingmonkey uribl
sem	SEM_URIBL_FRESH15	3	2	Spameatingmonkey uribl. Domains registered in the last 15 days (.AERO,.BIZ,.COM,.INFO,.NAME,.NET,.PRO,.SK,.TEL,.US)
sem	SEM_URIBL_FRESH15_UNKNOWN	0	2	Spameatingmonkey Fresh15 uribl: unknown result
sem	SEM_URIBL_UNKNOWN	0	2	Spameatingmonkey uribl: unknown result
spamhaus	DBL	0	2	DBL unknown result
spamhaus	DBL_ABUSE	6.5	2	DBL uribl abused legit spam
spamhaus	DBL_ABUSE_BOTNET	5.5	2	DBL uribl abused legit botnet C&C
spamhaus	DBL_ABUSE_MALWARE	7.5	2	DBL uribl abused legit malware
spamhaus	DBL_ABUSE_PHISH	7.5	2	DBL uribl abused legit phish
spamhaus	DBL_ABUSE_REDIR	1.5	2	DBL uribl abused spammed redirector domain
spamhaus	DBL_BLOCKED	0	2	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
spamhaus	DBL_BLOCKED_OPENRESOLVER	0	2	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
spamhaus	DBL_BOTNET	5.5	2	DBL uribl botnet C&C domain
spamhaus	DBL_MALWARE	6.5	2	DBL uribl malware
spamhaus	DBL_PHISH	6.5	2	DBL uribl phishing
spamhaus	DBL_PROHIBIT	0	2	DBL uribl IP queries prohibited!
spamhaus	DBL_SPAM	6.5	2	DBL uribl spam
spamhaus	RBL_SPAMHAUS	0	2	Unrecognised result from Spamhaus ZEN
spamhaus	RBL_SPAMHAUS_BLOCKED	0	2	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
spamhaus	RBL_SPAMHAUS_BLOCKED_OPENRESOLVER	0	2	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
spamhaus	RBL_SPAMHAUS_CSS	10	2	From address is listed in ZEN CSS
spamhaus	RBL_SPAMHAUS_DROP	7	2	From address is listed in ZEN DROP BL
spamhaus	RBL_SPAMHAUS_PBL	15	2	From address is listed in ZEN PBL (ISP list)
spamhaus	RBL_SPAMHAUS_SBL	15	2	From address is listed in ZEN SBL
spamhaus	RBL_SPAMHAUS_XBL	7	2	From address is listed in ZEN XBL
spamhaus	RBL_SPAMHAUS_XBL_ANY	10	2	From or received address is listed in ZEN XBL (any list)
spamhaus	RECEIVED_SPAMHAUS_BLOCKED	0	3	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
spamhaus	RECEIVED_SPAMHAUS_BLOCKED_OPENRESOLVER	0	3	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
spamhaus	RECEIVED_SPAMHAUS_CSS	1	3	Received address is listed in ZEN CSS
spamhaus	RECEIVED_SPAMHAUS_DROP	6	3	Received address is listed in ZEN DROP BL
spamhaus	RECEIVED_SPAMHAUS_PBL	0	3	Received address is listed in ZEN PBL (ISP list)
spamhaus	RECEIVED_SPAMHAUS_SBL	1	3	Received address is listed in ZEN SBL
spamhaus	RECEIVED_SPAMHAUS_XBL	10	3	Received address is listed in ZEN XBL
spf	R_SPF_ALLOW	-0.1	2	SPF verification allows sending
spf	R_SPF_DNSFAIL	0	2	SPF DNS failure
spf	R_SPF_FAIL	3	2	SPF verification failed
spf	R_SPF_NEUTRAL	0	2	SPF policy is neutral
spf	R_SPF_SOFTFAIL	3	2	SPF verification soft-failed
spf	SPF_CHECK	0	2	SPF check callback
statistics	BAYES_EDM	0	1	Message probably EDM, probability: 
statistics	BAYES_HAM	-3	1	Message probably ham, probability: 
statistics	BAYES_NOT_EDM	0	1	Message probably NOT EDM, probability: 
statistics	BAYES_SPAM	5.1	1	Message probably spam, probability: 
subject	FAKE_REPLY_C	6	1	Fake reply (has RE in subject, but has no References header)
subject	LONG_SUBJ	3	1	Subject is too long
subject	SUBJ_ALL_CAPS	1.5	1	
subject	URL_IN_SUBJECT	4	1	URL found in Subject
surbl	ABUSE_SURBL	5.5	2	SURBL: ABUSE
surbl	CRACKED_SURBL	4	2	SURBL: cracked site
surbl	DBL	0	2	DBL unknown result
surbl	DBL_ABUSE	6.5	2	DBL uribl abused legit spam
surbl	DBL_ABUSE_BOTNET	5.5	2	DBL uribl abused legit botnet C&C
surbl	DBL_ABUSE_MALWARE	7.5	2	DBL uribl abused legit malware
surbl	DBL_ABUSE_PHISH	7.5	2	DBL uribl abused legit phish
surbl	DBL_ABUSE_REDIR	1.5	2	DBL uribl abused spammed redirector domain
surbl	DBL_BLOCKED	0	2	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
surbl	DBL_BLOCKED_OPENRESOLVER	0	2	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
surbl	DBL_BOTNET	5.5	2	DBL uribl botnet C&C domain
surbl	DBL_MALWARE	6.5	2	DBL uribl malware
surbl	DBL_PHISH	6.5	2	DBL uribl phishing
surbl	DBL_PROHIBIT	0	2	DBL uribl IP queries prohibited!
surbl	DBL_SPAM	6.5	2	DBL uribl spam
surbl	MSBL_EBL	7.5	2	MSBL emailbl
surbl	MSBL_EBL_GREY	0.5	2	MSBL emailbl grey list
surbl	MW_SURBL_MULTI	5.5	2	SURBL: Malware sites
surbl	PH_SURBL_MULTI	5.5	3	SURBL: Phishing sites
surbl	RSPAMD_EMAILBL	3	2	Rspamd emailbl, bl.rspamd.com
surbl	RSPAMD_URIBL	1.5	2	Rspamd uribl, bl.rspamd.com
surbl	SEM_URIBL	3.5	2	Spameatingmonkey uribl
surbl	SEM_URIBL_FRESH15	3	2	Spameatingmonkey uribl. Domains registered in the last 15 days (.AERO,.BIZ,.COM,.INFO,.NAME,.NET,.PRO,.SK,.TEL,.US)
surbl	SEM_URIBL_FRESH15_UNKNOWN	0	2	Spameatingmonkey Fresh15 uribl: unknown result
surbl	SEM_URIBL_UNKNOWN	0	2	Spameatingmonkey uribl: unknown result
surbl	SURBL_BLOCKED	0	3	SURBL: blocked by policy/overusage
surbl	URIBL_BLACK	7.5	2	uribl.com black url
surbl	URIBL_BLOCKED	0	3	uribl.com: query refused
surbl	URIBL_GREY	1.5	2	uribl.com grey url
surbl	URIBL_MULTI	0	2	uribl.com: unrecognised result
surbl	URIBL_RED	3.5	2	uribl.com red url
surblorg	ABUSE_SURBL	5.5	2	SURBL: ABUSE
surblorg	CRACKED_SURBL	4	2	SURBL: cracked site
surblorg	MW_SURBL_MULTI	5.5	2	SURBL: Malware sites
surblorg	PH_SURBL_MULTI	5.5	3	SURBL: Phishing sites
surblorg	SURBL_BLOCKED	0	3	SURBL: blocked by policy/overusage
ungrouped	ARC_SIGNED	0	3	
ungrouped	BLOCKLISTDE_FAIL	0	1	
ungrouped	DBL_FAIL	0	1	
ungrouped	MAILSPIKE_FAIL	0	1	
ungrouped	MSBL_EBL_FAIL	0	1	
ungrouped	RBL_NIXSPAM_FAIL	0	1	
ungrouped	RBL_SEM_FAIL	0	1	
ungrouped	RBL_SEM_IPV6_FAIL	0	1	
ungrouped	RBL_SENDERSCORE_FAIL	0	1	
ungrouped	RBL_SORBS_FAIL	0	1	
ungrouped	RBL_VIRUSFREE_UNKNOWN_FAIL	0	1	
ungrouped	RCVD_IN_BL_SPAMCOP_NET_FAIL	0	1	
ungrouped	RCVD_IN_BRBL_LASTEXT_FAIL	0	1	
ungrouped	RCVD_IN_PSBL_FAIL	0	1	
ungrouped	RSPAMD_EMAILBL_FAIL	0	1	
ungrouped	RSPAMD_URIBL_FAIL	0	1	
ungrouped	RWL_SPAMHAUS_WL_FAIL	0	1	
ungrouped	SEM_URIBL_FRESH15_UNKNOWN_FAIL	0	1	
ungrouped	SEM_URIBL_UNKNOWN_FAIL	0	1	
ungrouped	SPAMHAUS_FAIL	0	1	
ungrouped	SURBL_MULTI_FAIL	0	1	
ungrouped	URIBL_MULTI_FAIL	0	1	
upstream_spam_filters	AOL_SPAM	5	1	AOL says this message is spam
upstream_spam_filters	ET_1090_HINET_SPAM	5	1	X-HiNet-Brightmail says this message is spam
upstream_spam_filters	KLMS_SPAM	5	1	Kaspersky Security for Mail Server says this message is spam
upstream_spam_filters	MICROSOFT_SPAM	6	1	Microsoft says the message is spam
upstream_spam_filters	PRECEDENCE_BULK	0	1	Message marked as bulk
upstream_spam_filters	SPAM_FLAG	5	1	Message was already marked as spam
upstream_spam_filters	UNITEDINTERNET_SPAM	5	1	United Internet says this message is spam
uribl	URIBL_BLACK	7.5	2	uribl.com black url
uribl	URIBL_BLOCKED	0	3	uribl.com: query refused
uribl	URIBL_GREY	1.5	2	uribl.com grey url
uribl	URIBL_MULTI	0	2	uribl.com: unrecognised result
uribl	URIBL_RED	3.5	2	uribl.com red url
url	OMOGRAPH_URL	5	1	Url contains both latin and non-latin characters
url	R_SUSPICIOUS_URL	4	1	Obfusicated or suspicious URL has been found in a message
url	URI_COUNT_ODD	1	1	Odd number of URIs in multipart/alternative message
url	ZERO_WIDTH_SPACE_URL	7	1	Zero width space in url
whitelist	BLACKLIST_DKIM	2	1	Mail comes from the whitelisted domain and has non-valid DKIM signature
whitelist	BLACKLIST_DMARC	6	1	Mail comes from the whitelisted domain and has valid failed DMARC and DKIM policies
whitelist	BLACKLIST_SPF	1	1	Mail comes from the whitelisted domain and has no valid SPF policy
whitelist	BLACKLIST_SPF_DKIM	3	1	Mail comes from the whitelisted domain and has no valid SPF policy or a bad DKIM signature
whitelist	WHITELIST_DKIM	-1	1	Mail comes from the whitelisted domain and has a valid DKIM signature
whitelist	WHITELIST_DMARC	-7	1	Mail comes from the whitelisted domain and has valid DMARC and DKIM policies
whitelist	WHITELIST_SPF	-1	1	Mail comes from the whitelisted domain and has a valid SPF policy
whitelist	WHITELIST_SPF_DKIM	-3	1	Mail comes from the whitelisted domain and has valid SPF and DKIM policies
